username,rating,date,review_text,pros,cons
Unknown,0,Unknown,,,
Unknown,0,Unknown,"I use this concealer daily to hide the bags from under my eyes. It takes years away from my age and is easy to apply. It lasts quite a while, making the concealer a cost effective purchase. It is scent free and doesn’t smudge or stain. The applicator is easy to use.",,
Unknown,0,Unknown,,,
Unknown,0,Unknown,"NARS Radiant Creamy Concealer Der Radiant Creamy Concealer von NARS hat sich längst als Kultprodukt in der Beauty-Welt etabliert. Besonders geschätzt wird seine cremige Textur, die sich mühelos auftragen und verblenden lässt. Die mittlere bis volle Deckkraft eignet sich ideal, um Unreinheiten, Augenringe und Rötungen zuverlässig zu kaschieren, ohne dabei maskenhaft zu wirken. Die Formel ist mit pflegenden Inhaltsstoffen angereichert, die die Haut nicht austrocknen und ihr ein strahlendes, frisches Finish verleihen. Viele Nutzerinnen loben die lange Haltbarkeit und das angenehme Tragegefühl – selbst nach mehreren Stunden bleibt der Concealer an Ort und Stelle, ohne in feine Linien zu kriechen. Das Packaging ist elegant und funktional: Der Applikator erlaubt ein präzises Auftragen, während das minimalistische Design typisch für die Marke NARS ist. Besonders positiv fällt auch die breite Farbauswahl auf, die viele Hauttöne berücksichtigt. Fazit: Ein hochwertiger Concealer, der durch Leistung, Pflege und Vielseitigkeit überzeugt. Für viele ein absolutes Must-have in der täglichen Make-up-Routine.",,
Unknown,0,Unknown,,,
Unknown,0,Unknown,This easy to blend concealer gives great coverage for dark under eyes. It is quick and easy to apply with the wand. Perfect for busy mornings. It was not too expensive so I would buy it again.,,
Unknown,0,Unknown,,,
Unknown,0,Unknown,Goes on smooth but for me it just didn't blend in well enough. It was not the right concealer for me so I may give it another shot but not the same shade,,
Unknown,0,Unknown,super affordable and the packaging is simple and cute absolutely love how it blends into my skin. has no bad odor and the coverage is insane. definitely recommend,,
Unknown,0,Unknown,I love this product just the colour of it and how it looks I can just see it how it would look with a contour look and foundation look as well,,
Unknown,0,Unknown,"I’m absolutely loving the NARS Mini Radiant Creamy Concealer in Café! This shade is a perfect match for my medium to deep skin tone, providing just the right amount of brightness without looking too light or ashy. The coverage is full, and the creamy formula blends beautifully into the skin, leaving a natural, radiant finish. It’s great for covering dark circles, blemishes, and hyperpigmentation. I also love how lightweight it feels – it doesn’t cake or settle into fine lines, even after wearing it for hours. The concealer lasts all day without fading or creasing, which is a huge plus. Overall, this is definitely one of the best concealers I’ve tried, and I highly recommend it to anyone looking for high-coverage with a radiant finish. It’s a must-have in my makeup bag!",,
Unknown,0,Unknown,Mega łatwy w aplikacji Długo trzyma się na ustach nie ściera się Przepiękny kolor i w ofercie też mają dużo kolorów wygląda megaaaa Polecam każdemu,,
Unknown,0,Unknown,Great concealer that provides coverage without being cakey. Cost effective for how long it lasts. Easily blends with foundation and is a comfortable wear all day. The bottle is easy to use and is small enough to pack when traveling.,,
Unknown,0,Unknown,"It is super creamy and blends effortlessly into my skin, offering great coverage without feeling heavy or cakey. I use it to cover dark circles and a few blemishes, and it does an amazing job of brightening and evening out my complexion. The shade ""Madeline"" is a perfect match for my light to medium skin tone—it has just the right balance of warmth and neutrality. I also love how it gives my skin a subtle radiance without looking too shiny. The mini size is super convenient, and I can easily toss it into my bag for on-the-go touch-ups. Overall, I’m really happy with this concealer.",,
Unknown,0,Unknown,High coverage fit to every skin. It gas a durability and comfort also breathable. Love to use. Best experience. Good product and packaging. Try,,
Unknown,0,Unknown,Amazing coverage!!! Price is amazingly affordable! No scent which I like. Packaging great a potable. So creamy and bendable!!!! Everyone needs to go try this product out cause it’s so amazing and lasts all day!,,
Unknown,0,Unknown,"Questo è il miglior correttore che abbia mai usato. Si applica rapidamente, si fonde, copre la mia pelle violacea sotto gli occhi con un aspetto naturale e, una volta indossata, le persone non mi chiedono più se ho sempre due occhi neri. Non uso altri trucchi, funziona benissimo. Dura 8-10 ore a meno che non mi alleni molto. Ne ho provati altri e torno a questo.Solo il prezzo è molto alto..",,
Unknown,0,Unknown,"Très beau coverage je recommande fortement le produit La marque est comme toujours, à la hauteur de ce qu’elle prétend. Je recommande cet anti cernes",,
Unknown,0,Unknown,Great price for a concealer that works like a product of higher priced brands. It has a tiny bit of a typical makeup scent but you have to be sensitive to smells to smell it. It covers well but moves around as the day moves on.,,
Unknown,0,Unknown,"Le NARS Radiant Creamy Concealer est un incontournable. Il offre une couvrance moyenne à haute, idéale pour camoufler cernes et imperfections, tout en gardant un fini naturel et lumineux. La texture est crémeuse, facile à estomper, et il tient bien toute la journée sans dessécher la peau. Un peu cher, mais la qualité est là.",,
Unknown,0,Unknown,"This product gives the best coverage while still looking very natural and skin like, its also good for dry skin since its a creamy consistency!!",,
Unknown,0,Unknown,I love using nars as they have various types of shades which perfectly match on my skin tone and also i can use another shade with mix and match. It’s gives full coverage to my skin and also so easy to apply. Smell so good . I love packaging.,,
